City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Latitude,Longitude
Bengaluru,2018-06-16,22.24,43.59,9.44,18.63,20.74,65.66,1.09,3.24,13.77,1.22,2.42,6.997877664504171,106.0,Moderate,12.9716,77.5946
Bengaluru,2018-06-17,17.38,42.66,9.08,15.39,18.77,65.85,1.06,3.83,8.71,0.88,1.8,6.996434970651839,55.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-18,13.38,100.6,9.51,14.75,19.88,52.88,1.15,4.93,11.02,0.78,1.56,6.994992276799506,69.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-19,32.62,100.12,8.27,12.51,17.4,39.88,1.06,4.53,14.71,0.64,1.24,6.993549582947174,81.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-20,13.64,73.69,8.31,14.01,18.08,39.82,1.06,4.83,21.95,0.57,1.2,6.992106889094841,69.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-21,16.71,76.66,7.76,20.26,20.93,39.87,1.02,5.1,25.83,0.53,1.18,6.990664195242509,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-22,18.94,79.08,10.67,31.69,27.45,40.19,1.02,4.68,26.92,0.53,1.22,6.989221501390176,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-23,23.76,55.83,9.93,23.67,22.5,43.21,1.03,4.7,17.71,0.68,1.45,6.987778807537844,66.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-24,21.84,73.73,7.93,15.51,18.69,43.75,0.98,4.64,15.09,0.3,0.83,6.986336113685511,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-25,51.82,70.62,6.93,14.77,16.14,39.41,1.01,4.79,14.73,0.36,1.09,6.984893419833179,87.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-26,32.62,56.97,5.69,13.9,13.51,42.98,0.93,4.78,18.29,0.34,0.86,6.983450725980847,92.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-27,11.68,42.25,4.95,15.17,12.58,42.71,1.02,4.87,16.43,0.36,0.93,6.9820080321285145,60.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-28,9.23,34.44,6.3,17.93,14.8,42.01,0.99,5.5,15.6,0.5,1.13,6.980565338276182,57.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-29,11.93,44.86,10.26,17.94,17.54,37.54,0.99,5.95,17.84,0.54,1.32,6.97912264442385,51.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-06-30,18.23,65.8,32.78,33.04,38.97,26.36,1.0,6.63,10.67,0.88,2.0,6.977679950571517,66.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-01,19.15,64.03,24.59,22.68,32.18,26.09,0.89,6.11,11.29,2.3,5.82,6.976237256719185,72.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-02,16.29,55.13,28.13,27.31,31.9,24.06,0.88,6.9,16.14,0.64,2.13,6.974794562866852,63.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-03,21.63,62.68,23.02,20.07,28.51,20.48,0.87,7.51,16.04,0.66,3.0,6.97335186901452,63.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-04,18.55,71.37,17.71,15.35,23.4,22.71,0.79,6.49,14.42,0.58,3.48,6.971909175162187,60.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-05,20.36,74.52,17.18,17.48,24.0,21.44,0.82,6.47,15.83,0.55,3.5,6.970466481309855,61.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-06,21.44,58.91,17.06,16.86,23.64,22.71,0.86,6.63,15.59,0.52,3.34,6.969023787457523,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-07,15.56,38.84,13.94,17.49,22.69,22.06,0.76,7.2,18.73,0.5,3.18,6.96758109360519,56.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-08,22.83,42.49,13.04,14.5,19.14,22.05,0.89,7.09,16.35,0.51,3.42,6.966138399752857,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-09,21.11,56.44,20.04,18.16,27.64,22.46,0.88,7.5,13.71,0.6,3.99,6.964695705900525,66.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-10,36.65,52.63,19.76,20.32,28.01,20.65,0.87,7.49,14.05,0.51,4.06,6.9632530120481935,63.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-11,20.8,53.13,17.69,16.23,24.79,22.12,0.9,8.27,14.5,0.44,3.75,6.961810318195861,78.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-12,17.82,51.19,15.33,14.74,20.39,21.33,0.75,8.6,15.79,0.44,3.11,6.960367624343528,56.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-13,16.63,47.82,12.73,15.78,20.25,23.13,0.78,7.14,18.07,0.42,3.04,6.958924930491196,53.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-14,18.87,60.54,16.04,15.81,22.41,21.52,0.75,7.47,16.19,0.49,2.98,6.957482236638864,57.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-15,17.08,63.33,12.09,12.25,16.7,20.98,0.71,6.66,17.01,0.33,2.35,6.956039542786531,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-16,19.93,47.19,19.67,16.2,25.39,21.92,0.8,7.32,13.25,0.45,2.77,6.954596848934198,59.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-17,16.98,53.45,10.93,15.05,16.7,23.5,0.82,7.56,18.52,0.5,3.37,6.953154155081866,60.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-18,18.83,56.14,6.08,13.81,11.96,21.62,0.8,7.75,17.83,0.58,3.5,6.951711461229534,57.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-19,16.82,43.02,6.33,16.04,13.91,20.52,0.86,7.58,18.19,0.61,3.1,6.950268767377201,59.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-20,15.52,41.94,6.5,16.03,13.27,20.52,0.83,7.49,22.36,0.49,2.74,6.948826073524869,52.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-21,17.44,52.67,6.02,17.69,13.99,20.49,0.83,7.68,21.97,0.5,3.07,6.947383379672536,59.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-22,18.63,67.89,5.71,14.94,11.91,20.14,0.85,8.01,21.53,0.36,2.92,6.945940685820204,60.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-23,19.86,51.56,9.81,18.69,18.1,21.94,0.87,7.9,15.16,0.56,3.55,6.944497991967872,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-24,17.85,50.14,7.46,16.37,15.74,25.82,0.92,7.08,13.77,0.56,3.67,6.94305529811554,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-25,17.62,44.75,8.78,18.57,19.77,23.36,0.94,7.68,12.29,0.73,6.09,6.941612604263207,59.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-26,20.0,55.87,12.84,28.4,33.72,20.06,0.83,7.55,13.43,0.61,3.7,6.940169910410875,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-27,22.28,64.9,8.27,21.86,22.7,18.75,0.76,7.46,15.22,0.61,3.91,6.938727216558542,68.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-28,21.05,64.54,6.85,17.94,15.78,18.96,0.77,6.84,16.19,0.38,2.97,6.93728452270621,59.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-29,20.1,57.53,6.38,15.62,14.34,20.18,0.79,6.51,15.94,0.38,2.79,6.935841828853877,66.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-30,22.92,65.5,15.82,18.15,23.4,22.04,0.97,7.18,14.61,0.66,3.24,6.934399135001545,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-07-31,20.96,67.39,16.68,19.01,26.45,22.48,0.75,6.44,15.43,0.48,3.1,6.932956441149212,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-01,20.59,68.6,17.54,22.78,29.88,21.15,0.83,6.0,14.61,0.55,3.09,6.93151374729688,66.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-02,20.73,68.41,12.55,19.33,24.09,20.75,0.83,6.28,15.23,0.4,2.59,6.930071053444548,68.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-03,23.34,71.35,17.03,18.78,26.75,20.61,0.9,6.5,12.05,1.27,3.96,6.928628359592215,72.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-04,27.61,94.02,23.36,18.82,31.52,20.08,0.9,6.8,12.14,0.59,3.09,6.9271856657398825,77.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-05,20.75,81.19,17.45,15.27,23.82,19.42,0.83,7.15,13.44,0.4,2.68,6.925742971887551,77.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-06,23.63,66.31,18.79,18.0,26.37,19.36,0.78,5.94,14.22,0.53,2.77,6.9243002780352185,67.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-07,18.24,59.59,18.82,18.39,26.63,19.67,0.81,6.18,13.14,0.47,2.71,6.922857584182886,67.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-08,18.35,43.88,24.08,20.05,31.6,19.55,0.87,6.68,11.18,0.53,3.37,6.921414890330553,60.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-09,17.33,55.07,21.68,17.68,28.22,20.98,0.83,6.27,13.65,0.56,3.4,6.919972196478221,58.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-10,18.24,59.31,23.38,16.8,29.13,19.74,0.79,7.52,11.75,0.54,3.42,6.918529502625889,60.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-11,18.6,46.24,23.61,17.12,28.96,19.86,0.78,6.44,11.75,0.62,3.17,6.917086808773556,56.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-12,10.61,35.22,16.83,13.53,21.04,18.86,0.77,6.96,12.48,0.6,2.52,6.915644114921223,57.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-13,11.4,39.72,18.47,15.3,25.47,18.9,0.8,5.96,11.69,0.45,2.52,6.914201421068891,53.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-14,13.1,31.87,20.8,17.12,30.21,18.01,0.89,6.34,11.02,0.53,2.73,6.912758727216559,60.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-15,15.35,36.24,17.91,15.93,26.23,19.41,0.85,6.35,11.1,0.46,2.75,6.911316033364226,59.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-16,12.86,38.58,14.92,16.13,23.99,20.34,0.68,5.58,15.54,0.37,2.17,6.909873339511894,52.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-17,16.77,52.28,16.77,15.35,25.21,17.01,0.67,5.76,14.21,0.41,2.41,6.908430645659561,48.0,Good,12.9716,77.5946
Bengaluru,2018-08-18,20.09,65.73,15.73,15.9,24.67,17.14,0.73,6.76,14.37,0.33,2.25,6.9069879518072295,57.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-19,16.78,52.97,13.99,16.35,24.39,16.94,0.69,6.44,15.56,0.35,2.05,6.905545257954897,59.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-20,24.78,67.41,19.12,18.52,30.67,19.27,0.74,6.65,14.54,0.41,2.12,6.904102564102565,53.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-21,20.61,77.55,18.5,17.55,29.4,22.57,0.77,5.95,16.38,0.44,1.74,6.902659870250232,69.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-22,20.75,74.0,19.51,17.29,30.51,21.02,0.78,6.92,16.23,0.38,1.78,6.9012171763979,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-23,17.29,52.66,22.31,17.95,32.44,21.4,0.9,7.32,13.6,0.43,2.12,6.899774482545567,63.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-24,18.74,60.28,22.92,18.94,34.56,21.91,0.82,7.81,12.61,0.54,2.52,6.898331788693235,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-25,22.36,75.89,24.38,19.62,36.32,25.09,0.92,7.61,12.01,0.5,2.19,6.896889094840902,67.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-26,18.42,60.03,21.34,18.03,31.57,23.73,0.93,7.07,13.19,0.29,1.83,6.89544640098857,70.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-27,19.86,64.68,25.62,19.41,36.57,24.91,0.86,7.09,10.61,0.43,2.13,6.894003707136237,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-28,21.93,63.28,20.83,18.83,31.9,22.82,0.81,6.5,12.42,0.3,2.02,6.892561013283905,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-29,20.52,49.08,16.42,18.42,30.96,21.16,0.87,6.94,10.52,0.48,2.93,6.891118319431572,68.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-30,23.33,66.23,22.69,17.92,32.55,19.65,0.79,7.56,11.59,0.32,2.43,6.88967562557924,68.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-08-31,19.74,57.18,24.42,23.85,38.66,24.71,0.83,7.34,12.01,0.33,2.33,6.888232931726908,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-01,23.62,78.59,18.31,18.76,29.17,22.74,0.8,7.25,15.32,0.29,2.03,6.886790237874576,68.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-02,21.84,69.2,16.09,17.44,26.12,19.52,0.76,8.3,17.84,0.27,2.0,6.885347544022244,66.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-03,25.06,73.19,24.51,20.87,36.16,18.8,0.87,8.66,16.89,0.33,2.25,6.883904850169911,63.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-04,32.78,81.02,21.82,26.03,37.81,21.32,0.91,8.63,18.24,0.97,3.29,6.882462156317578,76.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-05,25.32,77.04,19.25,21.06,31.97,20.18,0.85,7.69,18.23,0.31,2.47,6.881019462465246,78.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-06,25.21,71.56,20.52,21.41,33.3,19.48,0.8,8.53,17.79,0.31,2.16,6.879576768612914,66.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-07,27.2,66.34,20.06,20.41,32.1,19.09,0.79,8.27,16.77,0.35,2.18,6.878134074760581,70.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-08,18.32,47.45,9.29,19.4,23.04,18.31,0.75,7.58,17.16,0.18,1.77,6.876691380908248,63.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-09,19.07,56.66,9.72,23.74,25.42,19.12,0.82,7.65,23.36,0.23,1.83,6.875248687055916,64.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-10,28.1,72.52,8.51,29.62,28.16,23.38,0.96,7.71,21.64,0.36,2.42,6.873805993203584,73.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-11,30.34,79.46,12.1,34.78,35.58,24.82,0.95,6.95,32.98,0.46,3.12,6.872363299351251,90.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-12,24.47,73.31,16.57,38.97,42.15,22.64,0.96,7.44,33.73,0.39,2.72,6.870920605498919,91.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-13,29.84,76.26,14.04,38.83,39.47,26.39,0.99,8.27,21.83,0.43,2.93,6.8694779116465865,88.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-14,27.72,76.6,14.95,42.11,42.26,30.61,0.98,7.55,32.17,0.43,2.77,6.868035217794255,94.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-15,24.1,56.2,15.31,40.13,41.69,26.97,0.95,7.46,25.3,0.35,3.2,6.866592523941922,77.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-16,24.43,55.34,26.3,35.93,46.22,25.87,0.96,8.26,19.68,0.42,3.32,6.86514983008959,73.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-17,19.03,49.62,23.91,30.55,41.59,23.55,0.83,7.87,11.82,0.39,2.78,6.863707136237257,74.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-18,19.86,64.1,17.97,24.34,32.53,23.56,0.76,7.24,13.4,0.41,2.25,6.862264442384925,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-19,20.21,69.15,12.96,23.2,28.88,20.72,0.76,7.82,16.89,0.33,1.75,6.860821748532592,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-20,25.55,74.65,28.53,41.9,54.46,20.6,0.89,7.22,18.67,1.01,3.09,6.85937905468026,79.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-21,26.75,81.33,15.97,33.38,37.62,21.57,0.8,6.83,19.11,0.56,2.33,6.857936360827927,87.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-22,24.45,80.93,21.53,30.37,40.33,20.87,0.83,7.24,21.83,0.72,2.77,6.856493666975595,77.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-23,30.84,75.04,13.19,38.12,39.6,24.26,0.85,7.1,26.8,0.56,2.49,6.855050973123262,87.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-24,22.6,56.12,16.43,35.0,37.99,22.95,0.93,6.7,29.89,0.71,2.62,6.85360827927093,85.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-25,26.76,63.24,19.45,40.97,45.05,20.27,0.99,6.79,22.54,1.01,3.04,6.852165585418597,78.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-26,31.25,76.66,12.51,28.45,32.14,17.5,0.87,6.76,23.35,0.95,2.57,6.8507228915662655,85.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-27,29.24,72.24,13.98,30.94,37.06,14.07,0.94,6.59,20.67,1.03,2.73,6.849280197713933,80.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-28,26.36,77.69,13.23,27.64,34.42,15.1,0.8,6.14,14.86,0.53,2.04,6.847837503861601,78.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-29,17.35,64.18,13.34,25.67,33.62,13.5,0.79,6.06,12.5,0.47,1.68,6.846394810009269,75.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-09-30,25.28,62.82,13.1,23.56,31.12,15.14,0.81,5.67,16.11,0.4,1.53,6.844952116156936,70.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-01,21.61,66.61,14.5,25.53,34.21,14.76,0.87,6.59,18.94,0.31,1.44,6.843509422304603,82.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-02,14.51,51.79,11.08,19.67,26.83,13.69,0.74,6.36,15.9,0.23,1.19,6.842066728452271,67.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-03,15.17,52.6,12.05,20.76,27.91,13.57,0.76,6.27,16.22,0.18,1.04,6.840624034599939,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-04,21.47,46.9,16.7,21.67,32.94,13.65,0.8,6.52,8.9,0.32,1.3,6.839181340747606,65.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-05,13.99,40.41,15.24,19.47,29.23,14.61,0.78,6.96,11.69,0.25,1.18,6.837738646895273,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-06,14.0,42.0,14.33,19.84,29.19,12.98,0.78,6.52,10.5,0.32,1.3,6.836295953042941,56.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-07,20.86,69.05,13.17,23.91,32.48,14.74,0.74,6.73,16.31,0.23,0.81,6.834853259190609,62.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-08,32.94,96.04,12.11,26.49,34.31,15.77,0.79,6.84,18.26,0.38,1.0,6.833410565338276,73.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-09,31.82,91.63,14.75,32.27,41.65,14.37,0.85,6.89,22.25,0.94,2.0,6.831967871485944,80.0,Satisfactory,12.9716,77.5946
Bengaluru,2018-10-10,40.93,109.21,18.56,34.32,47.59,14.9,0.81,6.48,23.46,2.07,3.07,6.830525177633612,93.0,Satisfactory,12.9716,77.5946
